col0,col1,col2,col3
Cloaca Maxima,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,archaeological site,Roman Forum
Tel Hazor,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,archaeological site,Upper Galilee
Arycanda,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,archaeological site,Lycia
Villa Boscoreale,Heilbrunn Timeline of Art History,archaeological site,Metropolitan Museum of Art
Tel Hazor,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,tell,Upper Galilee
Arycanda,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,human settlement,Lycia
Cloaca Maxima,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,sewer,Roman Forum
Aspendos,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,human settlement,Pamphylia
Nicomedia,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Bithynia
Persepolis,Brockhaus and Efron Encyclopedic Dictionary,landmark,Marvdasht
Pantheon,Ottův slovník naučný,Roman temple,Rome
Temples of Abu Simbel,Brockhaus and Efron Encyclopedic Dictionary,Egyptian temple,Abu Simbel
Kura–Araxes culture,Armenian Soviet Encyclopedia,archaeological site,Caucasus
