col0,col1,col2,col3
Connel Bridge,category B listed building,1903-05-09,steel bridge
Rainbow Bridge,place listed on the National Register of Historic Places,1938-09-08,steel bridge
Poughkeepsie Bridge,place listed on the National Register of Historic Places,1888-12-29,steel bridge
Quebec Bridge,national historic site of Canada,1918-01-01,steel bridge
Rabindra Setu,KMC Heritage Building Grade I,1943-01-01,steel bridge
Loschwitz Bridge,Kulturdenkmal,1891-01-01,steel bridge
Rendsburg High Bridge,Kulturdenkmal,1913-01-01,steel bridge
Snake River Bridge,place listed on the National Register of Historic Places,1968-01-01,steel bridge
Forth Bridge,UNESCO World Heritage Site,1890-01-01,steel bridge
Quebec Bridge,national historic site of Canada,1918-01-01,toll bridge
San Francisco–Oakland Bay Bridge,place listed on the National Register of Historic Places,1933-07-09,toll bridge
Kettle Falls Bridges,place listed on the National Register of Historic Places,1941-05-03,cantilever bridge
Connel Bridge,category B listed building,1903-05-09,cantilever bridge
Rainbow Bridge,place listed on the National Register of Historic Places,1938-09-08,cantilever bridge
