col0,col1,col2,col3,col4,col5,col6
Beit Elazari,Brenner Regional Council,1494,4.7,moshav,UTC+02:00,1949-01-01
Ge'alya,Gan Raveh Regional Council,992,2,moshav,UTC+02:00,1948-01-01
Porat,Lev HaSharon Regional Council,1206,3,moshav,UTC+02:00,1950-01-01
Tirat Yehuda,Hevel Modi'in Regional Council,1183,2.5,moshav,UTC+02:00,1949-01-01
Mevo Modi'im,Hevel Modi'in Regional Council,265,2.8,moshav,UTC+02:00,1964-01-01
Rinatya,Hevel Modi'in Regional Council,1134,2,moshav,UTC+02:00,1949-01-01
Kfar Truman,Hevel Modi'in Regional Council,882,1.7,moshav,UTC+02:00,1949-01-01
Nehalim,Hevel Modi'in Regional Council,1690,2.4,moshav,UTC+02:00,1948-01-01
Mazor,Hevel Modi'in Regional Council,1300,2.3,moshav,UTC+02:00,1949-01-01
Giv'at Ko'ah,Hevel Modi'in Regional Council,859,1.45,moshav,UTC+02:00,1950-01-01
Kfar Daniel,Hevel Modi'in Regional Council,726,2.9,moshav,UTC+02:00,1949-01-01
