col0,col1,col2,col3
The Donation of Constantine,Sala di Constantino,Vatican Museums,Vatican City
The Crucifixion of St. Peter,Cappella Paolina,Vatican Museums,Vatican City
Stanza di Eliodoro,Vatican Museums,Vatican Museums,Vatican City
The Last Judgment,Sistine Chapel,Sistine Chapel,Vatican City
Miracle of the Jealous Husband,School of the Holy,School of the Holy,Italy
Tomb of the Diver,National Archaeological Museum of Paestum,National Archaeological Museum of Paestum,Italy
Madonna and Child,Casa Santi,Casa Santi,Italy
Last Supper,Sant'Apollonia,Sant'Apollonia,Italy
Last Supper,Cenacolo di Ognissanti,Ognissanti,Italy
Saint Augustine,Ognissanti,Ognissanti,Italy
