col0,col1,col2,col3,col4,col5
2018 Critérium du Dauphiné,Geraint Thomas,Katusha-Alpecin 2018,road bicycle racing,Geraint Thomas,2017 Critérium du Dauphiné
2019 Critérium du Dauphiné,Alexey Lutsenko,Bahrain-Merida 2019,road bicycle racing,Alexey Lutsenko,2018 Critérium du Dauphiné
2018 Critérium du Dauphiné,Geraint Thomas,Astana 2018,road bicycle racing,Geraint Thomas,2017 Critérium du Dauphiné
2019 Critérium du Dauphiné,Alexey Lutsenko,EF Education First Pro Cycling 2019,road bicycle racing,Alessandro De Marchi,2018 Critérium du Dauphiné
2018 Critérium du Dauphiné,Geraint Thomas,UAE Emirates 2018,road bicycle racing,Geraint Thomas,2017 Critérium du Dauphiné
2019 Critérium du Dauphiné,Alexey Lutsenko,AG2R La Mondiale 2019,road bicycle racing,Alessandro De Marchi,2018 Critérium du Dauphiné
2018 Critérium du Dauphiné,Edvald Boasson Hagen,Vital Concept 2018,road bicycle racing,Geraint Thomas,2017 Critérium du Dauphiné
2019 Critérium du Dauphiné,Alexey Lutsenko,2019 Astana,road bicycle racing,Alessandro De Marchi,2018 Critérium du Dauphiné
2018 Critérium du Dauphiné,Edvald Boasson Hagen,Astana 2018,road bicycle racing,Geraint Thomas,2017 Critérium du Dauphiné
2019 Critérium du Dauphiné,Alexey Lutsenko,Bahrain-Merida 2019,road bicycle racing,Alessandro De Marchi,2018 Critérium du Dauphiné
