col0,col1,col2,col3,col4
Antonovo Municipality,441,478.77,municipality of Bulgaria,Antonovo
Kirkovo Municipality,415,537.87,municipality of Bulgaria,Kirkovo
Suhindol Municipality,130,149.48,municipality of Bulgaria,Suhindol
Razgrad Municipality,197,655.43,municipality of Bulgaria,Razgrad
Lyaskovets Municipality,118,117.542,municipality of Bulgaria,Lyaskovets
Zlataritsa Municipality,282,223.72,municipality of Bulgaria,Zlataritsa
Tutrakan Municipality,88,448.35,municipality of Bulgaria,Tutrakan
Slivo Pole Municipality,33,276.82,municipality of Bulgaria,Slivo Pole
Suvorovo Municipality,332,215.88,municipality of Bulgaria,Suvorovo
Yakimovo Municipality,111,220.98,municipality of Bulgaria,Jakimovo
Ivaylovgrad Municipality,470,814.14,municipality of Bulgaria,Ivaylovgrad
Primorsko Municipality,128,350,municipality of Bulgaria,Primorsko
Dimitrovgrad Municipality,111,567.603,municipality of Bulgaria,Dimitrovgrad
Cherven Bryag Municipality,80,485.78,municipality of Bulgaria,Cherven Bryag
