col0,col1,col2,col3,col4
San Rafael Canton,Costa Rica,Heredia Province,1661,"San Rafael District, San Rafael"
San Pablo Canton,Costa Rica,Heredia Province,1200,"San Pablo District, San Pablo, Heredia"
San Isidro Canton,Costa Rica,Heredia Province,1467,"San Isidro District, San Isidro"
Santo Domingo Canton,Costa Rica,Heredia Province,1242,"Santo Domingo District, Santo Domingo"
Desamparados Canton,Costa Rica,San José Province,1161,Desamparados
Tilarán Canton,Costa Rica,Guanacaste Province,1504,Tilarán
Flores Canton,Costa Rica,Heredia Province,1046,San Joaquín de Flores
Siquirres Canton,Costa Rica,Limón Province,51,Siquirres
Dota Canton,Costa Rica,San José Province,1839,"Santa María District, Dota"
Santa Cruz Canton,Costa Rica,Guanacaste Province,98,Santa Cruz District
Santa Bárbara Canton,Costa Rica,Heredia Province,1170,Santa Bárbara de Heredia
