col0,col1,col2,col3
Frosty the Snowman,United States of America,fantasy film,Christmas tradition
Jul i Svingen,Norway,Nordic Christmas calendar,Christmas tradition
Charodei,Soviet Union,fantasy film,Christmas tradition
Jul i Valhal,Denmark,Nordic Christmas calendar,Christmas tradition
Sveriges Television's Christmas calendar,Sweden,children's television series,Christmas tradition
Ma-ma,France,musical film,Christmas tradition
Tante Pose,Norway,Christmas film,Christmas tradition
The Julekalender,Denmark,Nordic Christmas calendar,Christmas tradition
Sagan om Karl-Bertil Jonssons julafton,Sweden,television comedy,Christmas tradition
"Yes, Virginia, there is a Santa Claus",United States of America,Christmas film,Christmas tradition
Dinner for One,Germany,television comedy,Christmas tradition
