col0,col1,col2,col3,col4,col5
Batman,Joker,Shondra Kinsolving,The Batman,Bruce Wayne,Batman
Wally West,Abra Kadabra,Magenta,Wallace West,Wallace Rudolph West,Wally West
Batman,Penguin,Shondra Kinsolving,The Dark Knight,Bruce Wayne,Batman
Catwoman,Black Mask,Batman,Catwoman,Selina Kyle,Catwoman
Batman,Ra's al Ghul,Shondra Kinsolving,Batman,Bruce Wayne,Batman
Deadpool,Ajax,Spider-man,Deadpool,Wade Winston Wilson,Deadpool
Batman,Ra's al Ghul,Julie Madison,Batman,Bruce Wayne,Batman
Catwoman,Black Mask,Batman,Patience Phillips,Selina Kyle,Catwoman
Wally West,Vandal Savage,Magenta,Wallace West,Wallace Rudolph West,Wally West
Catwoman,Black Mask,Batman,Catwoman's Whip,Selina Kyle,Catwoman
Batman,Joker,Catwoman,The Batman,Bruce Wayne,Batman
Wally West,Zoom,Magenta,Wallace West,Wallace Rudolph West,Wally West
Batman,Joker,Catwoman,The Dark Knight,Bruce Wayne,Batman
Dick Grayson,Deathstroke,Huntress,Robin (Earth-Two),Richard John Grayson,Dick Grayson
