col0,col1,col2,col3,col4
Bayantsagaan,Töv Province,1358,district of Mongolia,UTC+06:00
Dalanjargalan,Dornogovi Province,1101,district of Mongolia,UTC+08:00
Bornuur,Töv Province,1010,district of Mongolia,UTC+08:00
Bayan-Önjüül,Töv Province,1532,district of Mongolia,UTC+08:00
Bayantsogt,Töv Province,1332,district of Mongolia,UTC+08:00
Bayan,Töv Province,1532,district of Mongolia,UTC+08:00
Altanshiree,Dornogovi Province,950,district of Mongolia,UTC+08:00
Baruunbüren,Selenge Province,1012,district of Mongolia,UTC+08:00
Erdenemandal,Arkhangai Province,1499,district of Mongolia,UTC+08:00
Bürentogtokh,Khövsgöl Province,1773,district of Mongolia,UTC+08:00
Ikh-Uul,Khövsgöl Province,1644,district of Mongolia,UTC+08:00
Galt,Khövsgöl Province,1493,district of Mongolia,UTC+08:00
Arbulag,Khövsgöl Province,1947,district of Mongolia,UTC+08:00
