col0,col1,col2,col3
2018 Vuelta a San Juan,Óscar Sevilla,Quick-Step Floors 2018,Gerardo Tivani
2017 Vuelta a San Juan,Laureano Rosas,Bahrain-Merida 2017,Franco López
2018 Vuelta a San Juan,Óscar Sevilla,Quick-Step Floors 2018,Pablo Alarcón
2017 Vuelta a San Juan,Laureano Rosas,Bahrain-Merida 2017,Emiliano Ibarra
2018 Vuelta a San Juan,Rafał Majka,Quick-Step Floors 2018,Mauro Richeze
2017 Vuelta a San Juan,Óscar Sevilla,Bahrain-Merida 2017,Emiliano Ibarra
2018 Vuelta a San Juan,Kanstantsin Sivtsov,Medellín 2018,Mauro Richeze
2020 Vuelta a San Juan,Simon Pellaud,Venezuelan men's national road cycling team 2020,Zdeněk Štybar
2018 Vuelta a San Juan,Rafał Majka,Quick-Step Floors 2018,Rafał Majka
2019 Vuelta a San Juan,Mattia Cattaneo,2019 Bora-hansgrohe,Fabio Duarte
