col0,col1,col2,col3,col4,col5
Vuyyuru mandal,103.18,Vuyyuru,21682,0,38466
Pamarru mandal,120.31,Pamarru,16256,0,27787
Tanuku mandal,16.78,Tanuku,41377,72970,75390
Tadepalligudem mandal,199.26,Tadepalligudem,53034,102622,96234
Chilakaluripet mandal,193.66,Chilakaluripet,38694,91656,77453
Nizampatnam mandal,13046,Nizampatnam,17086,0,29440
Ponnur mandal,25.64,Ponnur,34297,57640,62464
Narasapuram mandal,153.65,Narasapuram,37289,58604,69336
Ambajipeta mandal,53.9,Ambajipeta,17064,0,31472
Addanki mandal,25215,Addanki,23389,0,44895
Garividi mandal,134.69,Garividi,16838,18893,34072
Rajam mandal,27.65,Rajam,23493,23424,47022
Hiramandalam mandal,2.55,Hiramandal,13719,0,25051
Sompeta mandal,11.1,Sompeta,19874,17423,40747
