col0,col1,col2,col3,col4
2017 Ricoh Open,WTA International tournaments,2017-06-12,tennis,2018 Rosmalen Grass Court Championships (women)
2017 Internazionali BNL d'Italia,WTA Premier Five,2017-05-15,tennis,2018 Internazionali BNL d'Italia
2017 Dubai Tennis Championships,ATP World Tour 500 series,2017-02-27,tennis,2018 Dubai Tennis Championships (men)
2017 ASB Classic,ATP World Tour 250 series,2017-01-09,tennis,2018 ASB Classic (men)
2017 Brisbane International,ATP World Tour 250 series,2017-01-01,tennis,2018 Brisbane International (men)
2017 ASB Classic,WTA International tournaments,2017-01-02,tennis,2018 ASB Classic (women)
2017 Brisbane International,WTA Premier tournament,2017-01-01,tennis,2018 Brisbane International (women)
2016 ATP Shenzhen Open,Shenzhen Open 2016,2016-09-26,tennis,2017 ATP Shenzhen Open
2016 Kremlin Cup,ATP World Tour 250 series,2016-10-17,tennis,2017 Kremlin Cup (men)
2016 China Open - Men,ATP World Tour 500 series,2016-10-03,tennis,2017 China Open Men
2016 Western & Southern Open,WTA Premier Five,2016-08-15,tennis,2017 Western & Southern Open (women)
2016 Western & Southern Open,ATP Tour Masters 1000,2016-08-14,tennis,2017 Western & Southern Open (men)
du Maurier Open 2000 Men,2000 ATP Tour,2000-07-31,tennis,2001 Canada Masters
