col0,col1,col2,col3,col4
Academy Square,Mountain Time Zone,Joaquin,Utah Valley Express,Utah Transit Authority
Joaquin,Mountain Time Zone,Academy Square,Utah Valley Express,Utah Transit Authority
300 North,Mountain Time Zone,Academy Square,Utah Valley Express,Utah Transit Authority
Academy Square,Mountain Time Zone,300 North,Utah Valley Express,Utah Transit Authority
Center Street,Mountain Time Zone,300 North,Utah Valley Express,Utah Transit Authority
300 North,Mountain Time Zone,Center Street,Utah Valley Express,Utah Transit Authority
400 South,Mountain Time Zone,Center Street,Utah Valley Express,Utah Transit Authority
East Bay North,Mountain Time Zone,East Bay South,Utah Valley Express,Utah Transit Authority
Towne Centre Boulevard,Mountain Time Zone,East Bay South,Utah Valley Express,Utah Transit Authority
East Bay South,Mountain Time Zone,East Bay North,Utah Valley Express,Utah Transit Authority
Towne Centre Boulevard,Mountain Time Zone,East Bay North,Utah Valley Express,Utah Transit Authority
Center Street,Mountain Time Zone,400 South,Utah Valley Express,Utah Transit Authority
Main Street,Mountain Time Zone,Lakeview,Utah Valley Express,Utah Transit Authority
UVU,Mountain Time Zone,Lakeview,Utah Valley Express,Utah Transit Authority
