col0,col1,col2,col3,col4,col5
1973 Queen's Club Championships,1973 Queen's Club Championships – Men's Doubles,1973-01-01,grass court,1972 Queen's Club Championships,United Kingdom
1972 Queen's Club Championships,1972 Queen's Club Championships – Men's Doubles,1972-01-01,grass court,1971 Queen's Club Championships,United Kingdom
1971 Queen's Club Championships,1971 Queen's Club Championships – Doubles,1971-01-01,grass court,1970 Queen's Club Championships,United Kingdom
2009 Queen's Club Championships,2009 Queen's Club Championships – Singles,2009-01-01,grass court,2008 Queen's Club Championships,United Kingdom
2007 Queen's Club Championships,2007 Queen's Club Championships – Singles,2007-01-01,grass court,2006 Queen's Club Championships,United Kingdom
2011 AEGON Championships,2011 AEGON Championships – Doubles,2011-01-01,grass court,2010 Queen's Club Championships,United Kingdom
2013 Aegon Championships,2013 AEGON Championships – Singles,2013-01-01,grass court,2012 AEGON Championships,United Kingdom
2018 Queen's Club Championships,2018 Queen's Club Championships – Singles,2018-01-01,grass,2017 Aegon Championships,United Kingdom
1969 Queen's Club Championships,1969 Queen's Club Championships – Singles,1969-01-01,grass court,1968 Queen's Club Championships,United Kingdom
1970 Queen's Club Championships,1970 Queen's Club Championships – Singles,1970-01-01,grass court,1969 Queen's Club Championships,United Kingdom
2005 Stella Artois Championships,2005 Stella Artois Championships – Doubles,2005-01-01,grass court,2004 Stella Artois Championships,United Kingdom
2006 Queen's Club Championships,2006 Queen's Club Championships – Doubles,2006-01-01,grass court,2005 Stella Artois Championships,United Kingdom
2008 Queen's Club Championships,2008 Queen's Club Championships – Singles,2008-01-01,grass court,2007 Queen's Club Championships,United Kingdom
2001 Stella Artois Championships,2001 Stella Artois Championships – Doubles,2001-01-01,grass court,2000 Stella Artois Championships,United Kingdom
2010 Queen's Club Championships,2010 Queen's Club Championships – Doubles,2010-01-01,grass court,2009 Queen's Club Championships,United Kingdom
