col0,col1,col2,col3,col4,col5
Price County,Phillips,1879-01-01,William T. Price,Price County,Phillips
Juneau County,Mauston,1856-10-13,Solomon Juneau,Juneau County,Mauston
Monroe County,Sparta,1854-01-01,James Monroe,Monroe County,Sparta
Forest County,Crandon,1885-04-11,forest,Forest County,Crandon
Door County,Sturgeon Bay,1851-01-01,Door Peninsula,Door County,Sturgeon Bay
Sauk County,Baraboo,1840-01-11,Sauk people,Sauk County,Baraboo
Ozaukee County,Port Washington,1853-01-01,Sauk people,Ozaukee County,Port Washington
Grant County,Lancaster,1836-01-01,Grant,Grant County,Lancaster
Lafayette County,Darlington,1846-01-01,"Gilbert du Motier, Marquis de Lafayette",Lafayette County,Darlington
Iron County,Hurley,1893-03-01,iron,Iron County,Hurley
Walworth County,Elkhorn,1836-01-01,Reuben H. Walworth,Walworth County,Elkhorn
Iowa County,Dodgeville,1829-10-09,Iowa people,Iowa County,Dodgeville
