col0,col1,col2,col3
Kaptour,adventure,North Cape,23000
PC22 Cycle Route,long-distance cycling route,Bettel,24.62
PC21 Cycle Route,long-distance cycling route,Kautenbach,47
PC20 Cycle Route,long-distance cycling route,Kautenbach,20.9
PC18 Cycle Route,long-distance cycling route,Koetschette,12.31
PC16 Cycle Route,long-distance cycling route,Reisdorf,71.2
PC15 Cycle Route,long-distance cycling route,Bereldange,30.67
PC14 Cycle Route,long-distance cycling route,Mamer,17.7
PC13 Cycle Route,long-distance cycling route,Kahler,13.2
PC11 Cycle Route,long-distance cycling route,Fentange,14.6
PC10 Cycle Route,long-distance cycling route,Leudelange,6.9
PC9 Cycle Route,long-distance cycling route,Sanem,22.79
