col0,col1,col2,col3,col4,col5,col6
RB 46,Cottbus–Żary railway line,Germany,no,Verkehrsverbund Berlin-Brandenburg,Cottbus,Cottbus Hauptbahnhof
RB 11,Berlin–Wrocław railway,Germany,no,Verkehrsverbund Berlin-Brandenburg,Cottbus,Cottbus Hauptbahnhof
RB 65,Görlitz–Seidenberg railway line,Germany,no,Verkehrsverbund Berlin-Brandenburg,Cottbus,Cottbus Hauptbahnhof
RB 41,Berlin–Görlitz railway,Germany,no,Verkehrsverbund Berlin-Brandenburg,Cottbus,Cottbus Hauptbahnhof
RB 65,Zittau–Hagenwerder railway line,Germany,no,Verkehrsverbund Berlin-Brandenburg,Cottbus,Cottbus Hauptbahnhof
RB 47,Halle–Vienenburg railway,Germany,no,Mitteldeutscher Verkehrsverbund,Halle (Saale),Halle Central Station
RB 20,Leipzig–Großkorbetha railway,Germany,no,Mitteldeutscher Verkehrsverbund,Leipzig,Eisenach station
RB 36,Cottbus–Frankfurt (Oder) railway,Germany,no,Verkehrsverbund Berlin-Brandenburg,Frankfurt (Oder),Königs Wusterhausen station
RB 56,Danube Valley Railway,Germany,yes,Donau-Iller-Nahverkehrsverbund,Ulm,Munderkingen station
RB 31,Alzey–Mainz railway,Germany,no,Rhein-Main-Verkehrsverbund,Mainz,Kirchheimbolanden station
RB 26,Tczew-Kostrzyn railway,Poland,no,Verkehrsverbund Berlin-Brandenburg,Berlin,Kostrzyn station
RB 72,Heidenau–Altenberg railway,Germany,no,Verkehrsverbund Oberelbe,Heidenau,Heidenau railway station
RB 61,Main-Neckar Railway,Germany,no,Rhein-Main-Verkehrsverbund,Frankfurt am Main,Dieburg station
