col0,col1,col2,col3,col4,col5,col6
2018 Birmingham Classic,2018-06-24,grass,Birmingham,WTA Premier tournament,2018-01-01,tennis tournament edition
2000 DFS Classic,2000-06-19,grass court,Birmingham,2000 WTA Tour,2000-01-01,tennis tournament edition
1999 DFS Classic,1999-06-13,grass court,Birmingham,1999 WTA Tour,1999-01-01,tennis tournament edition
1997 DFS Classic,1997-06-15,grass court,Birmingham,1997 WTA Tour,1997-01-01,tennis tournament edition
1995 DFS Classic,1995-06-18,grass court,Birmingham Classic,1995 WTA Tour,1995-01-01,tennis tournament edition
1989 Dow Classic,1989-06-18,grass court,Birmingham,1989 WTA Tour,1989-01-01,tennis tournament edition
2004 DFS Classic,2004-06-13,grass,Birmingham,2004 WTA Tour,2004-01-01,tennis tournament edition
2003 DFS Classic,2003-06-15,grass,Birmingham,2003 WTA Tour,2003-01-01,tennis tournament edition
1998 DFS Classic,1998-06-14,grass court,Birmingham,1998 WTA Tour,1998-01-01,tennis tournament edition
1994 DFS Classic,1994-06-12,grass court,Birmingham,1994 WTA Tour,1994-01-01,tennis tournament edition
1990 Dow Classic,1990-06-17,grass court,Birmingham,1990 WTA Tour,1990-01-01,tennis tournament edition
1987 Dow Chemical Classic,1987-06-14,grass court,Birmingham,1987 Virginia Slims World Championship Series,1987-01-01,tennis tournament edition
1986 Edgbaston Cup,1986-06-15,grass court,Birmingham,1986 Virginia Slims World Championship Series,1986-01-01,tennis tournament edition
1985 Edgbaston Cup,1985-06-16,grass court,Birmingham,1985 Virginia Slims World Championship Series,1985-01-01,tennis tournament edition
1984 Edgbaston Cup,1984-06-17,grass court,Birmingham,1984 Virginia Slims World Championship Series,1984-01-01,tennis tournament edition
