col0,col1,col2,col3,col4,col5
Sheridan County,Sheridan,0.1,29824,county of Wyoming,Sheridan
Platte County,Wheatland,1.3,8765,county of Wyoming,Wheatland
Sublette County,Pinedale,1,10041,county of Wyoming,Pinedale
Teton County,Jackson,5.2,22268,county of Wyoming,Jackson
Niobrara County,Lusk,0.07,2541,county of Wyoming,Lusk
Lincoln County,Kemmerer,0.5,18364,county of Wyoming,Kemmerer
Johnson County,Buffalo,0.5,8628,county of Wyoming,Buffalo
Sweetwater County,Green River,0.6,45237,county of Wyoming,Green River
Converse County,Douglas,0.2,14313,county of Wyoming,Douglas
Fremont County,Lander,0.9,40998,county of Wyoming,Lander
Laramie County,Cheyenne,0.06,95809,county of Wyoming,Cheyenne
Uinta County,Evanston,0.3,21066,county of Wyoming,Evanston
