col0,col1,col2,col3,col4,col5,col6
neptunium-237,1795272.393,144,neptunium,237.04817171,thallium-207,2144000
neptunium-243,1828575,150,neptunium,243.064279,plutonium-243,1.85
neptunium-236,1788694.504,143,neptunium,236.046568392,plutonium-236,22.5
neptunium-231,1756091.568,138,neptunium,231.03824449,uranium-231,48.8
neptunium-230,1748408.48,137,neptunium,230.037827716,uranium-230,4.6
neptunium-229,1741793.694,136,neptunium,229.036263974,uranium-229,4
neptunium-228,1733906.484,135,neptunium,228.036066462,uranium-228,61.4
neptunium-227,1726868.677,134,neptunium,227.034956832,uranium-227,0.51
neptunium-237,1795272.393,144,neptunium,237.04817171,protactinium-233,2144000
neptunium-236,1788694.504,143,neptunium,236.046568392,protactinium-232,22.5
