col0,col1,col2,col3
Audimas,retail,trademark,Kaunas
B&H Photo Video,retail,electronics store,Hell's Kitchen
Le Coq Sportif,clothing,enterprise,Entzheim
Ede & Ravenscroft,tailoring,business,London
B&H Photo Video,retail,business,Hell's Kitchen
House of Fabergé,goldsmithing,business,London
Le Coq Sportif,clothing,mass-market retailing,Entzheim
Ede & Ravenscroft,tailoring,brick and mortar company,London
B&H Photo Video,retail,brick and mortar company,Hell's Kitchen
Le Coq Sportif,clothing,brick and mortar company,Entzheim
Lane Bryant,retail,shop,Columbus
