col0,col1,col2,col3
Horgen,UTC+01:00,Theo Leuthold,city of Switzerland
Uster,UTC+01:00,Werner Egli,city of Switzerland
St. Gallen,UTC+01:00,Thomas Scheitlin,city of Switzerland
Ebikon,UTC+01:00,Daniel Gasser,city of Switzerland
Winterthur,UTC+01:00,Michael Künzle,city of Switzerland
Schaffhausen,UTC+01:00,Peter Neukomm,city of Switzerland
Lugano,UTC+01:00,Marco Borradori,city of Switzerland
Lucerne,UTC+01:00,Beat Züsli,city of Switzerland
Lausanne,UTC+01:00,Grégoire Junod,city of Switzerland
Geneva,UTC+01:00,Sami Kanaan,city of Switzerland
