col0,col1,col2,col3,col4,col5,col6
1991 Australian Grand Prix,Adelaide Street Circuit,Ayrton Senna,Gerhard Berger,1991-11-03,Foster’s Australian Grand Prix,1991 Formula One season
1990 Australian Grand Prix,Adelaide Street Circuit,Nelson Piquet,Nigel Mansell,1990-11-04,LV Foster's Australian Grand Prix,1990 Formula One season
1988 Australian Grand Prix,Adelaide Street Circuit,Alain Prost,Alain Prost,1988-11-13,LIII Foster's Australian Grand Prix,1988 Formula One season
1987 Australian Grand Prix,Adelaide Street Circuit,Gerhard Berger,Gerhard Berger,1987-11-15,LII Foster's Australian Grand Prix,1987 Formula One season
1986 Australian Grand Prix,Adelaide Street Circuit,Alain Prost,Nelson Piquet,1986-10-26,LI Foster's Australian Grand Prix,1986 Formula One season
1985 Australian Grand Prix,Adelaide Street Circuit,Keke Rosberg,Keke Rosberg,1985-11-03,L Mitsubishi Australian Grand Prix,1985 Formula One season
2013 Australian Grand Prix,Melbourne Grand Prix Circuit,Kimi Räikkönen,Kimi Räikkönen,2013-03-17,2013 Formula 1 Rolex Australian Grand Prix,2013 Formula One season
2018 Australian Grand Prix,Melbourne Grand Prix Circuit,Sebastian Vettel,Daniel Ricciardo,2018-03-25,Formula 1 2018 Rolex Australian Grand Prix,2018 Formula One World Championship
2011 Australian Grand Prix,Melbourne Grand Prix Circuit,Sebastian Vettel,Felipe Massa,2011-03-27,2011 Formula 1 Qantas Australian Grand Prix,2011 Formula One season
2010 Australian Grand Prix,Melbourne Grand Prix Circuit,Jenson Button,Mark Webber,2010-03-28,2010 Formula 1 Qantas Australian Grand Prix,2010 Formula One season
2009 Australian Grand Prix,Melbourne Grand Prix Circuit,Jenson Button,Nico Rosberg,2009-03-29,LXXIV ING Australian Grand Prix,2009 Formula One season
2008 Australian Grand Prix,Melbourne Grand Prix Circuit,Lewis Hamilton,Heikki Kovalainen,2008-03-16,LXXIII ING Australian Grand Prix,2008 Formula One season
2006 Australian Grand Prix,Melbourne Grand Prix Circuit,Fernando Alonso,Kimi Räikkönen,2006-04-02,LXXI Foster's Australian Grand Prix,2006 Formula One season
2005 Australian Grand Prix,Melbourne Grand Prix Circuit,Giancarlo Fisichella,Fernando Alonso,2005-03-06,Foster's Australian Grand Prix,2005 Formula One season
