col0,col1,col2,col3,col4
Sporade,Ajegroup,Peru,drink,2004-01-01
Royal Tru,Coca-Cola Beverages Philippines,Philippines,drink,1922-01-01
Reyka,William Grant & Sons,Iceland,drink,2005-01-01
Pulp,Ajegroup,Peru,drink,2004-01-01
Pinnacle vodka,Beam Inc.,France,drink,2002-01-01
Pibb Xtra,The Coca-Cola Company,United States of America,drink,1972-01-01
Pepsi Wild Cherry,PepsiCo,United States of America,drink,1988-01-01
Pappy Van Winkle's Family Reserve,Sazerac Company,Kentucky,drink,1893-01-01
Olmeca Tequila,Pernod Ricard,Mexico,drink,1967-01-01
Old Grand-Dad,Beam Inc.,United States of America,drink,1840-01-01
