col0,col1,col2,col3,col4,col5
Aceh Jaya,3812.99,Indra Jaya,Aceh,2002-01-01,749
Aceh Timur,6286.01,Darul Falah,Aceh,1956-01-01,41
Aceh Besar,2969,Sukamakmur,Aceh,1956-01-01,45
Gayo Lues,5719.58,Terangun,Aceh,2002-01-01,1152
Aceh Besar,2969,Simpang Tiga,Aceh,1956-01-01,45
Aceh Singkil,2185,Simpang Kanan,Aceh,1999-01-01,37
Gayo Lues,5719.58,Puteri Betung,Aceh,2002-01-01,1152
Aceh Singkil,2185,Pulau Banyak Barat,Aceh,1999-01-01,37
Aceh Timur,6286.01,Peunaron,Aceh,1956-01-01,41
Aceh Besar,2969,Ingin Jaya,Aceh,1956-01-01,45
Aceh Singkil,2185,Gunung Meriah,Aceh,1999-01-01,37
Aceh Tengah,4318.39,Celala,Aceh,1956-01-01,1624
Gayo Lues,5719.58,Blangjerango,Aceh,2002-01-01,1152
Aceh Timur,6286.01,Banda Alam,Aceh,1956-01-01,41
