col0,col1,col2,col3,col4,col5
2MASS J05343487-0611259,4880,400.5929,-0.185,106.213,NAME Orion Nebula Cluster
BD-06 1250,155200,126.0478,-1.524,17.557,NAME Orion Nebula Cluster
2MASS J05350738-0548010,5000,425.2786,-1.519,28.779,NAME Orion Nebula Cluster
BD-06 1250,155200,126.0478,-1.524,17.557,Orion Nebula
IC 348 12,3550,214.28,-7.977,45.44,IC 348
Cl* IC 348 LRL 130,9300,398.3905,-7.148,22.38,IC 348
Cl* IC 348 LRL 8078,13200,353.2945,-6.555,10.25,IC 348
EM* LkHA 88,13000,300.066,-7.536,11.14,IC 348
Cl* IC 348 LRL 133,6500,288.3839,-7.483,20.72,IC 348
Cl* IC 348 LRL 242,6500,288.9589,-8.044,19.69,IC 348
