col0,col1,col2,col3,col4,col5
KOI-5,-10.813,553.771,Cygnus,5837,0.36
KOI-439,9.764,704.473,Cygnus,5457,0.341
OGLE LMC570.23.005300,-5.749,1414.6272,Dorado,3750,0.5
KOI-187,-5.331,1400.168,Lyra,5786,0.3
KOI-1810,-5.285,1519.5259,Cygnus,7193,0.32
KOI-406,-6.809,1241.9275,Cygnus,5803,0.3
KOI-134,-6.24,1199.1846,Cygnus,6235,0.284
KOI-1483,-21.799,1230.16,Cygnus,5801,0.29
KOI-2586,-5.309,1138.95,Cygnus,5843,0.26
HD 108486,-12.197,84.391,Coma Berenices,8148,0.2
KOI-406,-6.809,1241.9275,Cygnus,5803,0.2
KOI-2630,-3.638,1146.789,Draco,5700,0.17
KOI-5567,-6.242,2109.26,Lyra,5580,0.165
