col0,col1,col2,col3,col4
Burdwan I community development block,37,Memari II community development block,India,49695
Burdwan II community development block,29,Memari II community development block,India,36438
Burdwan I community development block,37,Manteswar community development block,India,49695
Budge Budge I community development block,8,Thakurpukur Maheshtala  community development block,India,26333
Chanditala II community development block,6,Sreerampur-Uttarpara community development block,India,37678
Chinsurah-Mogra community development block,16,Singur community development block,India,57082
Chanditala II community development block,6,Singur community development block,India,37678
Chhatna community development block,139,Santuri community development block,India,40009
Budge Budge I community development block,8,Sankrail community development block,India,26333
Chhatna community development block,139,Saltora community development block,India,40009
Contai I community development block,3,Ramnagar II community development block,India,37073
