col0,col1,col2,col3
Covington,14.685332,independent city,Leonard Covington
Manassas,25.729594,independent city,Manassas Gap Railroad
Galax,21.609865,independent city,Galax urceolata
Manassas Park,6.576832,independent city,Manassas National Battlefield Park
Martinsville,28.51022,independent city,Joseph Martin
Roanoke,111.024283,independent city,Roanoke River
Fairfax,16.252178,independent city,Thomas Fairfax
Waynesboro,39.33815,independent city,Anthony Wayne
Lexington,6.536303,independent city,Battles of alexington
Williamsburg,23.514674,independent city,William III
