col0,col1,col2,col3
Lincoln Lee,character,special agent,Lincoln
Kyle Valenti,character,high school student,Kyle
Michael Guerin,fictional extraterrestrial,cook,Michael
Midge Hadley,doll,parent,Midge
Daniel LaRusso,fictional human,salesperson,Daniel
Vera Bilewski,literary character,police commissioner,Vera
Verka Serduchka,character,actor,Vira
Daniel LaRusso,character,salesperson,Daniel
Vera Bilewski,character,police commissioner,Vera
Jakob Maria Mierscheid,apocryphal biographical entry,politician,Maria
Stephen Colbert,television character,pundit,Stephen
Nicolas Le Floch,television character,lawyer's clerk,Nicolas
Clown Ferdinand,television character,clown,Ferdinand
Stephen Colbert,fictional human,pundit,Stephen
