col0,col1,col2,col3,col4
The Pickwick Papers,England,Laurence Trimble,black-and-white,John Bunny
Peg Woffington,London,Edwin Stanton Porter,black-and-white,Florence Turner
A War Time Escape,Florida,Sidney Olcott,black-and-white,Gene Gauntier
Sailor Jack's Reformation,Florida,Sidney Olcott,black-and-white,Gene Gauntier
The Open Road,Florida,Sidney Olcott,black-and-white,Gene Gauntier
A Sawmill Hero,Florida,Sidney Olcott,black-and-white,Gene Gauntier
The Lass Who Couldn't Forget,Florida,Sidney Olcott,black-and-white,Gene Gauntier
In Blossom Time,Florida,Sidney Olcott,black-and-white,Gene Gauntier
To the Aid of Stonewall Jackson,Florida,Sidney Olcott,black-and-white,Gene Gauntier
The Girl Spy Before Vicksburg,Florida,Sidney Olcott,black-and-white,Gene Gauntier
The Conspiracy of Pontiac,Canada,Sidney Olcott,black-and-white,Gene Gauntier
