col0,col1,col2,col3,col4
Skalica District,district of Slovakia,47091,357.14,Slovakia
Snina District,district of Slovakia,36610,804.74,Slovakia
Banská Štiavnica District,district of Slovakia,16165,292.3,Slovakia
Stará Ľubovňa District,district of Slovakia,53849,707.9,Slovakia
Sobrance District,district of Slovakia,22845,538.17,Slovakia
Pezinok District,district of Slovakia,63638,375.54,Slovakia
Brezno District,district of Slovakia,61959,1265.2,Slovakia
Kysucké Nové Mesto District,district of Slovakia,32963,173.7,Slovakia
Tvrdošín District,district of Slovakia,36104,478.9,Slovakia
Martin District,district of Slovakia,96629,736,Slovakia
Rožňava District,district of Slovakia,62335,1173,Slovakia
Bratislava I,district of Slovakia,40610,9.59,Slovakia
Dolný Kubín District,district of Slovakia,39478,491.87,Slovakia
Revúca District,district of Slovakia,39971,730.26,Slovakia
Kežmarok District,district of Slovakia,74408,839.5,Slovakia
