col0,col1,col2,col3,col4
Heart of Oak,merchant vessel,34,1827-01-01,New Quay
Anna Maria,merchant vessel,70,1816-01-01,Derwenlas
MARY & ELLEN,merchant vessel,54,1842-01-01,Pont Aber Leri Shipyard
Atalanta,merchant vessel,34,1832-01-01,Aberarth
Bee,merchant vessel,15,1834-01-01,Llansantffraid
Amity,merchant vessel,51,1802-01-01,Aberystwyth
Major Nanney,merchant vessel,43,1841-01-01,Pwllheli
Conovium,merchant vessel,34,1832-01-01,Conwy
Bee,merchant vessel,43,1841-01-01,Milford Haven
Brothers,merchant vessel,33,1820-01-01,Morfa Uchaf
Salathiel,merchant vessel,54,1842-01-01,Derwenlas
Bristol Trader,merchant vessel,30,1790-01-01,Derwenlas
Faithful Mother,merchant vessel,40,1849-01-01,Derwenlas
John & Ann,merchant vessel,46,1821-01-01,Aberystwyth
New Diligence,merchant vessel,40,1830-01-01,Llansantffraid
