col0,col1,col2,col3
Maxhütte-Haidhof station,category 5 railway station,Keilbahnhof,1859-12-12
Laupheim West station,category 5 railway station,Keilbahnhof,1850-06-01
Kreiensen station,category 4 railway station,Keilbahnhof,1854-01-01
Wunstorf station,category 3 railway station,Keilbahnhof,1847-01-01
Elsterwerda-Biehla station,category 6 railway station,Keilbahnhof,1874-01-01
Mücke,category 6 railway station,Keilbahnhof,1870-07-29
Neunkirchen Central Station,category 3 railway station,Keilbahnhof,1852-11-16
Wutha station,category 6 railway station,Keilbahnhof,1854-01-01
Wendlingen,category 3 railway station,Keilbahnhof,1859-09-20
Schmalkalden station,category 6 railway station,Keilbahnhof,1874-01-01
Pasewalk railway station,category 4 railway station,Keilbahnhof,1863-03-16
Nordstemmen station,category 5 railway station,Keilbahnhof,1853-05-01
Niederwalgern station,category 5 railway station,Keilbahnhof,1850-08-25
Lutherstadt Wittenberg railway station,category 3 railway station,Keilbahnhof,1859-08-03
Leutkirch station,category 5 railway station,Keilbahnhof,1872-09-01
