col0,col1,col2,col3,col4,col5,col6
Tau1 Lupi,0,260.051,Beta Cephei variable,3.8454,infrared source,Lupus
53 Persei,21,145.9492,Beta Cephei variable,6.8517,infrared source,Perseus
Xi1 Canis Majoris,7,200.6541,Beta Cephei variable,4.9837,infrared source,Canis Major
53 Arietis,0,315.7662,Beta Cephei variable,3.1669,infrared source,Aries
16 Lacertae A,0,483.2786,Beta Cephei variable,2.0692,infrared source,Lacerta
Xi1 Canis Majoris,7,200.6541,Beta Cephei variable,4.9837,astrophysical X-ray source,Canis Major
16 Lacertae A,0,483.2786,Beta Cephei variable,2.0692,spectroscopic binary star,Lacerta
Tau1 Lupi,0,260.051,Beta Cephei variable,3.8454,binary star,Lupus
Xi1 Canis Majoris,7,200.6541,Beta Cephei variable,4.9837,binary star,Canis Major
Tau1 Lupi,0,260.051,Beta Cephei variable,3.8454,variable star,Lupus
53 Piscium,39,309.7414,Beta Cephei variable,3.2285,variable star,Pisces
53 Persei,21,145.9492,Beta Cephei variable,6.8517,variable star,Perseus
Xi1 Canis Majoris,7,200.6541,Beta Cephei variable,4.9837,variable star,Canis Major
53 Arietis,0,315.7662,Beta Cephei variable,3.1669,variable star,Aries
