col0,col1,col2,col3,col4
PRELIB person ID,1705,Daniel Defoe,Research project on literature in the Breton language,type constraint
La Lorraine des écrivains writer ID,121,Philippe Claudel,La Lorraine des écrivains,item requires statement constraint
ANZL writer ID,129,Bill Manhire,Academy of New Zealand Literature,item requires statement constraint
New Zealand Book Council writer ID,645,Carl Nixon,New Zealand Book Council,item requires statement constraint
LARB author ID,5462,Toni Morrison,Los Angeles Review of Books,item requires statement constraint
Quais du polar writer ID,668,Camilla Grebe,Quais du Polar,item requires statement constraint
LOA ID,147,Philip Roth,Library of America,item requires statement constraint
Syndikat writer ID,850,Tim Herden,Syndikat,item requires statement constraint
Literaturaren Zubitegia ID,963,Bitoriano Gandiaga,Armiarma,distinct values constraint
La Lorraine des écrivains writer ID,121,Philippe Claudel,La Lorraine des écrivains,distinct values constraint
ANZL writer ID,129,Bill Manhire,Academy of New Zealand Literature,distinct values constraint
PRELIB person ID,1705,Daniel Defoe,Research project on literature in the Breton language,distinct values constraint
New Zealand Book Council writer ID,645,Carl Nixon,New Zealand Book Council,distinct values constraint
LARB author ID,5462,Toni Morrison,Los Angeles Review of Books,distinct values constraint
