col0,col1,col2,col3,col4
Bueño,130,Spain,120,Ferreros
Moal,101,Spain,579,Vega de Rengos
Villabre,43,Spain,630,Tameza
Corvera de Asturias,130,Spain,48,Cancienes
Peiróis,27,Spain,492,Bual
Martimporra,16,Spain,303,San Julián
Premoñu,82,Spain,135,Valdunu
Villanueva,132,Spain,210,Santo Adriano
San Juan de la Arena,1445,Spain,5,Ranón
Pandenes,66,Spain,393,Cabranes
Martimporra,16,Spain,303,Bimenes
Perlavia,54,Spain,370,Trubia
Bello,245,Spain,514,Aller
Colloto,4066,Spain,175,Asturias
Collía,87,Spain,155,Collía
