col0,col1,col2,col3
Siege of Opochka,Opochka,1517-09-30,Sytin Military Encyclopedia
Siege of Motya,Mozia,-0397-01-01T00:00:00Z,1870 Dictionary of Greek and Roman Biography and Mythology
Siège of Constantine,Constantine,1836-11-21,Sytin Military Encyclopedia
Siege of Metz,Metz,1552-10-19,Sytin Military Encyclopedia
Siege of Metz,Metz,1814-01-03,Sytin Military Encyclopedia
Siege de Lille,Lille,1792-09-25,Sytin Military Encyclopedia
Siege of Le Quesnoy,Le Quesnoy,1793-08-28,Sytin Military Encyclopedia
Siege of Syracuse,Syracuse,-0396-01-01T00:00:00Z,1870 Dictionary of Greek and Roman Biography and Mythology
Siege of Ladysmith,Ladysmith,1899-11-02,Sytin Military Encyclopedia
Siege of Nicaea,İznik,1328-01-01,Sytin Military Encyclopedia
Siege of Izmail,Izmail,1790-12-22,Sytin Military Encyclopedia
Siege of Namur,Namur,1692-05-25,Sytin Military Encyclopedia
Siege of Maastricht,Maastricht,1579-03-12,Sytin Military Encyclopedia
Siege of Kazan,Kazan,1552-09-02,Sytin Military Encyclopedia
