col0,col1,col2,col3,col4
Irkutsk Governorate,1926-01-01,Russian Empire,Siberia Governorate,Nordisk familjebok
Kazan Governorate,1920-05-27,Russian Soviet Federative Socialist Republic,Kazan vicegerency,Brockhaus and Efron Encyclopedic Dictionary
Volhynian Governorate,1925-06-03,Russian Empire,Volhynian Viceroyalty,Brockhaus and Efron Encyclopedic Dictionary
Kiev Governorate,1925-08-01,Russian Empire,Kiev Viceroyalty,Brockhaus and Efron Encyclopedic Dictionary
Mogilev Governorate,1919-07-11,Russian Soviet Federative Socialist Republic,Mstsislaw Voivodeship,Brockhaus and Efron Encyclopedic Dictionary
Tomsk Governorate,1925-05-25,Russian Soviet Federative Socialist Republic,Tobolsk Governorate,Brockhaus and Efron Encyclopedic Dictionary
Vyborg Governorate of the Russian Empire,1917-01-01,Finland,Vyborg Province,Great Soviet Encyclopedia (1926–1947)
Kiev Governorate,1925-08-01,Russian Empire,Kiev Viceroyalty,Great Soviet Encyclopedia (1926–1947)
Vyborg Governorate of the Russian Empire,1917-01-01,Finland,Vyborg Province,Small Brockhaus and Efron Encyclopedic Dictionary
Arkhangelsk Governorate,1929-01-14,Russian Soviet Federative Socialist Republic,Arkhangelsk Viceroyalty,Small Brockhaus and Efron Encyclopedic Dictionary
Kharkov Governorate,1925-08-01,Russian Empire,Sloboda Ukraine Governorate,Small Brockhaus and Efron Encyclopedic Dictionary
Kiev Governorate,1925-08-01,Russian Empire,Kiev Viceroyalty,Small Brockhaus and Efron Encyclopedic Dictionary
Arkhangelsk Governorate,1929-01-14,Russian Soviet Federative Socialist Republic,Arkhangelsk Viceroyalty,Jewish Encyclopedia of Brockhaus and Efron
