col0,col1,col2,col3,col4
Extension:Wikilog,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:WikidataPageBanner,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:Wikibase Client,Extension:Wikibase Repository,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:WikiSEO,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:WikiForum,MediaWiki,"GNU General Public License, version 3.0 or later",free software,ParserFirstCallInit
Extension:WikiCitation,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:WikiCategoryTagCloud,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:Widgets,PHP,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:WRLanguageLinks,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:Video,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:VoteNY,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:Variables,MediaWiki,ISC license,free software,ParserFirstCallInit
Extension:Validator,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:UserFunctions,MediaWiki,"GNU General Public License, version 2.0 or later",free software,ParserFirstCallInit
Extension:TimelineTable,MediaWiki,GNU Lesser General Public License,free software,ParserFirstCallInit
