col0,col1,col2,col3,col4,col5
Wolverine,"John Romita, Sr.",superhuman strength,X-23,Jean Grey,Marvel universe
Mystique,Chris Claremont,shapeshifting,Rogue,Wolverine,Marvel universe
Wolverine,"John Romita, Sr.",healing factor,Daken,Domino,Marvel universe
Sabretooth,John Byrne,healing factor,Graydon Creed,Mystique,Marvel universe
Magneto,Stan Lee,magnetism manipulation,Magnus Lehnsherr,Lee Forrester,Marvel universe
Cyclops,Stan Lee,optic blasts,Cable,Lee Forrester,Marvel universe
Magneto,Stan Lee,magnetism manipulation,Quicksilver,Lee Forrester,Marvel universe
Cyclops,Stan Lee,optic blasts,Rachel Summers,Emma Frost,Marvel universe
Rogue,Chris Claremont,levitation,Magnus Lehnsherr,Iceman,Marvel universe
Magneto,Stan Lee,magnetism manipulation,Quicksilver,Mystique,Marvel Cinematic Universe
Rogue,Chris Claremont,levitation,Magnus Lehnsherr,Magneto,Marvel universe
Magneto,Stan Lee,magnetism manipulation,Quicksilver,Rogue,Marvel Cinematic Universe
Emma Frost,Chris Claremont,telepathy,Stepford Cuckoos,Cyclops,Marvel universe
Destiny,John Byrne,precognition,Rogue,Mystique,Marvel universe
Emma Frost,Chris Claremont,telepathy,Stepford Cuckoos,Iron Man,Marvel universe
