col0,col1,col2,col3,col4
ISO 8601:2004: Data elements and interchange formats—Information interchange—Representation of dates and times,International Organization for Standardization,ISO 8601,33,International Organization for Standardization
ISO 32000–1:2008: Document management—Portable document format—Part 1: PDF 1.7,International Organization for Standardization,ISO 32000-1,747,International Organization for Standardization
IEC 80000-14:2008: Quantities and units—Part 14: Telebiometrics related to human physiology,International Organization for Standardization,ISO 80000-14: Quantities and units—Part 14: Telebiometrics related to human physiology,91,International Organization for Standardization
IEC 80000-13:2008: Quantities and units—Part 13: Information science and technology,International Organization for Standardization,IEC 80000-13: Quantities and units—Part 13: Information science and technology,34,International Organization for Standardization
ISO 80000-12:2009: Quantities and units—Part 12: Solid state physics,International Organization for Standardization,ISO 80000-12: Quantities and units—Part 12: Solid state physics,29,International Organization for Standardization
ISO 80000-11:2008: Quantities and units—Part 11: Characteristic numbers,International Organization for Standardization,ISO 80000-11: Quantities and units—Part 11: Characteristic numbers,9,International Organization for Standardization
ISO 80000-10:2009: Quantities and units—Part 10: Atomic and nuclear physics,International Organization for Standardization,ISO 80000-10: Quantities and units—Part 10: Atomic and nuclear physics,67,International Organization for Standardization
ISO 80000-9:2009: Quantities and units—Part 9: Physical chemistry and molecular physics,International Organization for Standardization,ISO 80000-9: Quantities and units—Part 9: Physical chemistry and molecular physics,37,International Organization for Standardization
ISO 80000-1:2009: Quantities and units—Part 1: General,International Organization for Standardization,ISO 80000-1: Quantities and units—Part 1: General,41,International Organization for Standardization
ISO 80000-3:2006: Quantities and units—Part 3: Space and time,International Organization for Standardization,ISO 80000-3: Quantities and units—Part 3: Space and time,19,International Organization for Standardization
ISO 80000-7:2008: Quantities and units—Part 7: Light,International Organization for Standardization,ISO 80000-7: Quantities and units—Part 7: Light,44,International Organization for Standardization
IEC 80000-6:2008: Quantities and units—Part 6: Electromagnetism,International Organization for Standardization,IEC 80000-6: Quantities and units—Part 6: Electromagnetism,58,International Organization for Standardization
ISO 80000-4:2006: Quantities and units—Part 4: Mechanics,International Organization for Standardization,ISO 80000-4: Quantities and units—Part 4: Mechanics,24,International Organization for Standardization
ISO 80000-5:2007: Quantities and units—Part 5: Thermodynamics,International Organization for Standardization,ISO 80000-5: Quantities and units—Part 5: Thermodynamics,22,International Organization for Standardization
