col0,col1,col2,col3,col4,col5,col6
NGC 4904,William Herschel,[TSK2008] 10,195.2444458,J2000.0,1173,1786-01-01
NGC 1161,William Herschel,[T2015] nest 200983,45.308667,J2000.0,1900.6,1784-10-07
NGC 931,Heinrich Louis d'Arrest,[T2015] nest 200472,37.0602877010324,J2000.0,4999,1865-09-26
NGC 985,Francis Preserved Leavenworth,[T2015] nest 200427,38.6578417,J2000.0,12608.8,1886-01-01
NGC 1346,Édouard Stephan,[T2015] nest 200371,52.5552708634749,J2000.0,4012,1876-12-15
NGC 7213,John Frederick William Herschel,[T2015] nest 200367,332.3175444303696,J2000.0,1763,1834-09-30
NGC 1218,Lewis A. Swift,[T2015] nest 200252,47.109265845,J2000.0,8484.8,1886-09-06
NGC 1685,"William Parsons, 3rd Earl of Rosse",[T2015] nest 200061,73.1429142294648,J2000.0,4553,1850-01-01
NGC 1566,James Dunlop,[T2015] nest 200054,65.001675003773,J2000.0,1504,1826-05-28
NGC 1019,Édouard Stephan,[T2015] nest 200052,39.6142542,J2000.0,7289,1880-12-01
NGC 1365,James Dunlop,[T2015] nest 200015,53.4019083,J2000.0,1638,1826-11-24
NGC 4168,William Herschel,[T2015] nest 130002,183.0718083,J2000.0,2273,1784-04-08
NGC 4235,William Herschel,[T2015] nest 120002,184.2911850951532,J2000.0,2423,1784-01-01
NGC 5548,William Herschel,[T2015] nest 101286,214.4980837888033,J2000.0,5145,1784-05-19
NGC 4904,William Herschel,[T2015] nest 101230,195.2444458,J2000.0,1173,1786-01-01
