col0,col1,col2,col3,col4,col5
MS Vulcania,Royal Navy,ocean liner,191.9,24.3,44127
Atlantic Cartier,Atlantic Container Line,motor ship,292.02,32.39,58358
M/S Tom Sawyer,TT-Line,motor ship,177,26,26478
M/S Prinsesse Benedikte,Scandlines Deutschland GmbH,motor ship,142,25.4,14822
Georgiy Chicherin,Vodohod,motor ship,129.09,16.68,5414
MS Vulcania,Royal Navy,motor ship,191.9,24.3,44127
Uranus,Harms Bergung,motor ship,74.3,18.5,3732
M/S Tom Sawyer,TT-Line,ferry,177,26,26478
MS Vulcania,Royal Navy,bulk carrier,191.9,24.3,44127
Uranus,Harms Bergung,ship,74.3,18.5,3732
Hansa Marburg,Leonhardt & Blumberg,motor ship,175.54,27.4,18327
MV Hansa Brandenburg,Leonhardt & Blumberg,motor ship,175.53,27.4,18334
MV Ark Futura,DFDS,motor ship,183.1,25.2,18725
Hansa Marburg,Leonhardt & Blumberg,feeder ship,175.54,27.4,18327
