col0,col1,col2,col3,col4,col5,col6,col7
thallium-210,5,isotope of thallium,129,thallium,1,-9246.969,1.3
thallium-209,0.5,isotope of thallium,128,thallium,1,-13644.757,2.161
thallium-208,5,isotope of thallium,127,thallium,1,-16750.132,3.053
thallium-207,0.5,isotope of thallium,126,thallium,1,-21034.451,4.77
thallium-206,0,isotope of thallium,125,thallium,-1,-22253.367,4.202
thallium-204,2,isotope of thallium,123,thallium,-1,-24346.145,3.783
thallium-202,2,isotope of thallium,121,thallium,-1,-25980.216,12.31
thallium-201,0.5,isotope of thallium,120,thallium,1,-27180.838,3.0421
thallium-200,2,isotope of thallium,119,thallium,-1,-27047.23,26.1
thallium-199,0.5,isotope of thallium,118,thallium,1,-28059.394,7.42
thallium-198,2,isotope of thallium,117,thallium,-1,-27528.746,5.3
thallium-197,0.5,isotope of thallium,116,thallium,1,-28341.649,2.84
thallium-196,2,isotope of thallium,115,thallium,-1,-27496.592,1.84
thallium-195,0.5,isotope of thallium,114,thallium,1,-28155.248,1.16
