col0,col1,col2,col3,col4,col5
2007 German Open Badminton Championships,2007-01-01,WikiProject Badminton/tournament focus list,Germany,2006 German Open Badminton Championships,open championship
2009 German Open Badminton Championships,2009-01-01,WikiProject Badminton/tournament focus list,Germany,2008 German Open Badminton Championships,open championship
2006 German Open Badminton Championships,2006-01-01,WikiProject Badminton/tournament focus list,Germany,2005 German Open Badminton Championships,open championship
2003 German Open Badminton Championships,2003-01-01,WikiProject Badminton/tournament focus list,Germany,2002 German Open Badminton Championships,open championship
2005 German Open Badminton Championships,2005-01-01,WikiProject Badminton/tournament focus list,Germany,2004 German Open Badminton Championships,open championship
2001 German Open Badminton Championships,2001-01-01,WikiProject Badminton/tournament focus list,Germany,2000 German Open Badminton Championships,open championship
2000 German Open Badminton Championships,2000-01-01,WikiProject Badminton/tournament focus list,Germany,1999 German Open Badminton Championships,open championship
1999 German Open Badminton Championships,1999-01-01,WikiProject Badminton/tournament focus list,Germany,1997 German Open Badminton Championships,open championship
1997 German Open Badminton Championships,1997-01-01,WikiProject Badminton/tournament focus list,Germany,1996 German Open Badminton Championships,open championship
1996 German Open Badminton Championships,1996-01-01,WikiProject Badminton/tournament focus list,Germany,1995 German Open Badminton Championships,open championship
1994 German Open Badminton Championships,1994-01-01,WikiProject Badminton/tournament focus list,Germany,1993 German Open Badminton Championships,open championship
1992 German Open Badminton Championships,1992-01-01,WikiProject Badminton/tournament focus list,Germany,1991 German Open Badminton Championships,open championship
1990 German Open Badminton Championships,1990-01-01,WikiProject Badminton/tournament focus list,Germany,1989 German Open Badminton Championships,open championship
1989 German Open Badminton Championships,1989-01-01,WikiProject Badminton/tournament focus list,Germany,1988 German Open Badminton Championships,open championship
