col0,col1,col2,col3,col4,col5,col6
Passau,69.56,district capital,Brockhaus and Efron Encyclopedic Dictionary,Jürgen Dupper,Lower Bavaria,51781
Schweinfurt,35.7,district capital,Brockhaus and Efron Encyclopedic Dictionary,Sebastian Remelé,Lower Franconia,53437
Rosenheim,37.22,district capital,Brockhaus and Efron Encyclopedic Dictionary,Gabriele Bauer,Upper Bavaria,63080
Aschaffenburg,62.45,district capital,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,Klaus Herzog,Lower Franconia,69928
Hof,58.02,independent city of Germany,Brockhaus and Efron Encyclopedic Dictionary,Harald Fichtner,Upper Franconia,45950
Passau,69.56,independent city of Germany,Brockhaus and Efron Encyclopedic Dictionary,Jürgen Dupper,Lower Bavaria,51781
Schweinfurt,35.7,independent city of Germany,Brockhaus and Efron Encyclopedic Dictionary,Sebastian Remelé,Lower Franconia,53437
Rosenheim,37.22,independent city of Germany,Brockhaus and Efron Encyclopedic Dictionary,Gabriele Bauer,Upper Bavaria,63080
Aschaffenburg,62.45,independent city of Germany,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,Klaus Herzog,Lower Franconia,69928
Ansbach,99.91,urban district of Bavaria,The Nuttall Encyclopædia,Carda Seidel,Middle Franconia,41652
