col0,col1,col2,col3,col4,col5
MV Hansa Brandenburg,Leonhardt & Blumberg,container ship,175.53,27.4,18334
Far Samson,Solstad Shipping,anchor handling tug supply vessel,121.5,26,14740
Mykonos Palace,Tirrenia – Compagnia italiana di navigazione,motor ship,214,26.4,36825
Far Samson,Solstad Shipping,motor ship,121.5,26,14740
Cruise Europa,Minoan Lines,motor ship,225,30.4,54310
Copenhagen,Scandlines,ferry,90.5,14.6,3021
MV Fugro Equator,Fugro,motor ship,65.65,14,1917
M/S Berlin,Scandlines Deutschland GmbH,passenger ship,169,24.8,22319
Pioneering Spirit,Allseas,working ship,382,124,403342
Richard With,Hurtigruten Group,roll-on/roll-off ship,121.8,19.2,11205
M/S Berlin,Scandlines Deutschland GmbH,motor ship,169,24.8,22319
Pioneering Spirit,Allseas,motor ship,382,124,403342
IMO 7826855,Stena Line,motor ship,171.05,20.21,13144
