col0,col1,col2,col3,col4
Hunter's Tor Camp,Devon,scheduled monument,United Kingdom,multiple enclosure hillfort
A small multivallate hillfort known as 'Castle-an-Dinas' which contains an 18th century folly called 'Roger's Tower',Cornwall,scheduled monument,United Kingdom,multiple enclosure hillfort
Warbstow Bury Camp,Warbstow,scheduled monument,United Kingdom,multiple enclosure hillfort
Tregeare Rounds Camp,Cornwall,scheduled monument,United Kingdom,multiple enclosure hillfort
"Multivallate defended settlement, 350m north-east of Wood House",Northumberland,scheduled monument,United Kingdom,multiple enclosure hillfort
"Defended settlement, 400m west of Titlington Mount",Northumberland,scheduled monument,United Kingdom,multiple enclosure hillfort
Greaves Ash camp,Northumberland,scheduled monument,United Kingdom,multiple enclosure hillfort
Enclosure on Old Fawdon Hill,Northumberland,scheduled monument,United Kingdom,multiple enclosure hillfort
Park Hill camp,Wiltshire,scheduled monument,United Kingdom,multiple enclosure hillfort
Slight univallate hillfort with outworks 390m south east of Tanker's Lake,Cornwall,scheduled monument,United Kingdom,multiple enclosure hillfort
Prestonbury Castle,Devon,scheduled monument,United Kingdom,multiple enclosure hillfort
Mooghaun,County Clare,national monument of Ireland,Ireland,multiple enclosure hillfort
Milber Down,Devon,scheduled monument,United Kingdom,multiple enclosure hillfort
