col0,col1,col2,col3,col4,col5
Mária Magdolna,Marija Magdalena,Latin script,Hungarian,Mary Magdalena,biblical proper name
Marija Magdalena,Mária Magdolna,Latin script,Lithuanian,Mary Magdalena,female given name
Mária Magdolna,Marija Magdalena,Latin script,Hungarian,Mary Magdalena,female given name
Marija Magdalena,Mária Magdolna,Latin script,Lithuanian,Mary Magdalena,double name
Mária Magdolna,Marija Magdalena,Latin script,Hungarian,Mary Magdalena,double name
João Baptista,Jean-Baptiste,Latin script,Portuguese,John the Baptist,male given name
Joan Baptista,Jean-Baptiste,Latin script,Catalan,John the Baptist,male given name
João Baptista,Jean-Baptiste,Latin script,Portuguese,John the Baptist,double name
Joan Baptista,Jean-Baptiste,Latin script,Catalan,John the Baptist,double name
John Baptist,Jean-Baptiste,Latin script,English,John the Baptist,male given name
Maria da Conceição,María de la Concepción,Latin script,Portuguese,Virgin Mary,double name
John Baptist,Jean-Baptiste,Latin script,English,John the Baptist,double name
Francesco d'Assisi,Francisco de Asís,Latin script,Italian,Francis of Assisi,double name
Maria Magdalena,Marie-Madeleine,Latin script,Catalan,Mary Magdalena,biblical proper name
