col0,col1,col2,col3,col4,col5,col6
NGC 4762,193.2335375,J2000.0,0.00287,low-ionization nuclear emission-line region,Virgo,973
NGC 4565,189.0866833,J2000.0,0.00377,low-ionization nuclear emission-line region,Coma Berenices,1226
Sombrero Galaxy,189.997632708,J2000.0,0.003413,low-ionization nuclear emission-line region,Virgo,1095
NGC 4565,189.0866833,J2000.0,0.00377,astrophysical X-ray source,Coma Berenices,1226
NGC 3628,170.0709083,J2000.0,0.00288,astrophysical X-ray source,Leo,845
Sombrero Galaxy,189.997632708,J2000.0,0.003413,astrophysical X-ray source,Virgo,1095
NGC 2613,128.3451708,J2000.0,0.005551,astronomical radio source,Pyxis,1675
ESO 510-G13,208.7681583,J2000.0,0.011525,astronomical radio source,Hydra,3452
NGC 3628,170.0709083,J2000.0,0.00288,astronomical radio source,Leo,845
Messier 82,148.9684583,J2000.0,0.00073,astronomical radio source,Ursa Major,231
Sombrero Galaxy,189.997632708,J2000.0,0.003413,astronomical radio source,Virgo,1095
Messier 82,148.9684583,J2000.0,0.00073,luminous infrared galaxy,Ursa Major,231
NGC 5746,221.2333542,J2000.0,0.005751,edge-on galaxy,Virgo,1725
NGC 5170,202.4532053304428,J2000.0,0.005013,edge-on galaxy,Virgo,1502
NGC 5023,198.0491625,J2000.0,0.001348,edge-on galaxy,Canes Venatici,408
