col0,col1,col2,col3
Julius Caesar,silent film,United States of America,Julius Caesar
The Wonderful Wizard of Oz,fantasy film,United States of America,The Wonderful Wizard of Oz
Hamlet,drama film,United Kingdom,Hamlet
The Colleen Bawn,silent film,Australia,The Colleen Bawn
The Colleen Bawn,silent film,United States of America,The Colleen Bawn
The Lady from the Sea,drama film,United States of America,The Lady from the Sea
Sherlock Holmes,drama film,United States of America,Sherlock Holmes
The Call of Cthulhu,horror film,United States of America,The Call of Cthulhu
Cyrano de Bergerac,drama film,France,Cyrano de Bergerac
Hamlet,silent film,France,Hamlet
The Impossible Voyage,silent film,France,Journey Through the Impossible
Sherlock Holmes,drama film,United States of America,The Adventure of the Copper Beeches
