col0,col1,col2,col3,col4,col5
archaeological site Br 7.5 on Lillklyndan,Finland,petroglyph,Brändö,Jurmo,site in Åland archaeological sites register
Askum 23:1,Sweden,petroglyph,Sotenäs Municipality,Askum socken,monument in Fornminnesregistret
Turinge 203:1,Sweden,petroglyph,Nykvarn Municipality,Turinge socken,monument in Fornminnesregistret
Norra Mellby 130:2,Sweden,petroglyph,Hässleholm Municipality,Norra Mellby socken,monument in Fornminnesregistret
Petroglyphs of Gärde,Sweden,petroglyph,Krokom Municipality,Offerdal,monument in Fornminnesregistret
Korsgatan,Sweden,petroglyph,Varberg Municipality,Träslövs socken,monument in Fornminnesregistret
Ljungby 118:1,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 116:2,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 116:1,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 89:3,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 89:2,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 89:1,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 88:2,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 88:1,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
Ljungby 87:1,Sweden,petroglyph,Ljungby Municipality,"Ljungby parish, Sunnerbo",monument in Fornminnesregistret
