col0,col1,col2,col3,col4,col5,col6
HD 150792,1450.5367,-224.19,0.6894,31600,cepheid variable,8000
V* V1048 Cen,2288.8533,-30.15,0.4369,145,cepheid variable,6324
ROTSE1 J155123.71+374231.8,58.931,-18.86,16.969,45000,cepheid variable,3998
TYC 8163-2852-1,3495.2814,21.83,0.2861,135,cepheid variable,6069
BD-00 233,1816.5304,23.8,0.5505,21,cepheid variable,3950
ROTSE1 J135058.20+263320.8,80.1983,1.45,12.4691,39000,cepheid variable,4182
2MASS J19284396+4112456,338.0548,-19.8,2.9581,17800,cepheid variable,5621
TYC 3561-1734-1,1375.8943,-5.8,0.7268,7200,cepheid variable,7185
UCAC4 639-050027,58.931,-18.86,16.969,45000,cepheid variable,3998
BD-09 4373,771.2479,40.28,1.2966,162,cepheid variable,5891
V* V1210 Cen,2237.6371,-28.5,0.4469,78,cepheid variable,6073
