col0,col1,col2,col3
Statistical Service of Cyprus Geocode,Geographical codes of the Republic of Cyprus,Republic of Cyprus,item requires statement constraint
BG EKATTE place ID,EKATTE,Bulgaria,item requires statement constraint
Czech neighbourhood ID code,neighbourhood code,Czech Republic,item requires statement constraint
Basic Unit of Settlement code,basic unit of settlement in Czechia,Czech Republic,item requires statement constraint
SOATO ID,Code System for Administrative-territory Division Objects and Settlements,Belarus,item requires statement constraint
INSEE arrondissement code,INSEE code,France,item requires statement constraint
INSEE department code,INSEE code,France,item requires statement constraint
SIMC place ID,System for IDs and names of places,Poland,item requires statement constraint
Swedish county letter,County letter,Sweden,item requires statement constraint
Heritage Conservation District of Ontario ID,heritage conservation district,Canada,item requires statement constraint
