col0,col1,col2,col3,col4
Roane County,Spencer,county of West Virginia,14656,0.03
Mason County,Point Pleasant,county of West Virginia,27126,3.1
Summers County,Hinton,county of West Virginia,13563,2
Mercer County,Princeton,county of West Virginia,61984,0.4
Randolph County,Elkins,county of West Virginia,29415,0.03
Raleigh County,Beckley,county of West Virginia,78833,0.7
Putnam County,Winfield,county of West Virginia,56650,1.3
McDowell County,Welch,county of West Virginia,20876,0.3
Kanawha County,Charleston,county of West Virginia,191275,1
Wirt County,Elizabeth,county of West Virginia,5901,1
