col0,col1,col2,col3
Station 90 Waldkirchen,Royal Saxon triangulation network,1869-01-01,Grünhainichen
Station 21 Röden,Royal Saxon triangulation network,1873-01-01,Gutenborn
Station 23 Kuhberg,Royal Saxon triangulation network,1868-01-01,Netzschkau
Station 25 Kapellenberg,Royal Saxon triangulation network,1864-01-01,Bad Brambach
Station 123 Oberalbertsdorf,Royal Saxon triangulation network,1859-01-01,Werdau
Station 16 Pfaffenberg,Royal Saxon triangulation network,1865-01-01,Hohenstein-Ernstthal
Station 126 Reinsdorf,Royal Saxon triangulation network,1859-01-01,Reinsdorf
Albertturm Station 18 Collm,Royal Saxon triangulation network,1854-01-01,Wermsdorf
Station 105 Dürrenberg,Royal Saxon triangulation network,1868-01-01,Liebschützberg
Station 28 Ochsenkopf,Royal Saxon triangulation network,1876-01-01,Bayreuth
Station 68 Galgenberge,Royal Saxon triangulation network,1866-01-01,Schönfeld
Station 35 Weida,Royal Saxon triangulation network,1866-01-01,Riesa
Station 31 Baselitz,Royal Saxon triangulation network,1866-01-01,Priestewitz
Station 30 Großdobritz,Royal Saxon triangulation network,1866-01-01,Niederau
Station 32 Basisende Quersa,Royal Saxon triangulation network,1869-01-01,Lampertswalde
