col0,col1,col2,col3
Frankfurt am Main Gateway Gardens station,S9,DB Netz,Frankfurt am Main
Mainz Nord station,S8,DB Netz,Mainz
Hamburg-Elbbrücken,S3,DB Netz,Hamburg-Mitte
Frankfurt am Main Gateway Gardens station,S9,DB Netz,Hesse
Einfeld station,RE 7,DB Netz,Einfeld
Schwanheide railway station,RE 1,DB Station&Service,Schwanheide
Warnitz,RE 3,DB Station&Service,Oberuckersee
Joachimsthal Kaiserbahnhof,RB 63 (Berlin/Brandenburg),DB Station&Service,Joachimsthal
Munich Freiham station,S8 (Munich),DB Netz,Aubing-Lochhausen-Langwied
München-Berg am Laim station,S2,DB Station&Service,Berg am Laim
Templin Stadt railway station,RB 12 (Berlin/Brandenburg),DB Station&Service,Templin
Ueckermünde Stadthafen railway station,RE 4,DB Station&Service,Ueckermünde
Ueckermünde railway station,RE 4,DB Station&Service,Ueckermünde
