col0,col1,col2,col3
Great fire of Newcastle and Gateshead,53,United Kingdom,Newcastle upon Tyne
Downunder Hostel fire,6,Australia,Kings Cross
The Station nightclub fire,100,United States of America,West Warwick
King's Cross fire,31,United Kingdom,King's Cross St. Pancras tube station
Cocoanut Grove fire,492,United States of America,Bay Village
Ringtheater fire,448,Austria-Hungary,Ringtheater
fire of the Mont Blanc tunnel,39,France,Mont Blanc Tunnel
Great fire of Newcastle and Gateshead,53,United Kingdom,Gateshead
Düsseldorf Airport fire,17,Germany,Düsseldorf Airport
Hartford circus fire,167,United States of America,Hartford
Gothenburg discothèque fire,63,Sweden,Gothenburg
