col0,col1,col2,col3,col4
Strazhitsa Municipality,335,508.3,municipality of Bulgaria,Strazhitsa
Krivodol Municipality,168,326.86,municipality of Bulgaria,Krivodol
Kocherinovo Municipality,356,182.31,municipality of Bulgaria,Kocherinovo
Yakoruda Municipality,1452,339,municipality of Bulgaria,Yakoruda
Velingrad Municipality,1036,604.47,municipality of Bulgaria,Velingrad
Alfatar Municipality,142,248.57,municipality of Bulgaria,Alfatar
Nikolaevo Municipality,271,96.52,municipality of Bulgaria,Nikolaevo
Kaolinovo Municipality,266,293.53,municipality of Bulgaria,Kaolinovo
Glavinitsa Municipality,140,481.23,municipality of Bulgaria,Glavinitsa
Rakovski Municipality,169,264,opština,Rakovski
Svilengrad Municipality,328,700.31,municipality of Bulgaria,Svilengrad
Borovo Municipality,188,252.23,municipality of Bulgaria,Borovo
