col0,col1,col2,col3
2MASS J06093334+2355597,8.02,long period variable,long period variable
ROTSE1 J175752.23+425931.1,-9.91,long period variable,long period variable
V* EL Lup,271.19,semiregular variable star,long period variable
ROTSE1 J133537.83+330240.3,127.21,cepheid variable,long period variable
ROTSE1 J133503.73+330309.1,207.95,cepheid variable,long period variable
NGC 5272 318,-159,long period variable,long period variable
V* HX Boo,56.11,eclipsing binary star,long period variable
V* BV Boo,48.55,slow irregular variables of late spectral types,long period variable
V* WZ Vir,-26.91,semiregular variable star,long period variable
V* FT Cnc,-33.47,SRD semi-regular,long period variable
2MASS J05261327-6944474,281.4,long period variable,long period variable
2MASS J17375516-5818070,-8.249,long period variable,long period variable
ROTSE1 J164353.15+164949.4,32.3,long period variable,long period variable
ROTSE1 J165111.01+171910.3,-238.39,long period variable,long period variable
V* V386 Cep,-58.8,semiregular variable star,long period variable
