col0,col1,col2,col3
"Koprivnik, Kočevje",UTC+01:00,12.03,registered immobile cultural heritage of Slovenia
Boštetje,UTC+01:00,0.73,registered immobile cultural heritage of Slovenia
Dobindol,UTC+01:00,3.29,registered immobile cultural heritage of Slovenia
Videm pri Temenici,UTC+01:00,0.33,registered immobile cultural heritage of Slovenia
Brezje pri Veliki Dolini,UTC+01:00,2.37,registered immobile cultural heritage of Slovenia
Gabrovica pri Komnu,UTC+01:00,1.8,registered immobile cultural heritage of Slovenia
Ponikva pri Žalcu,UTC+01:00,5.31,registered immobile cultural heritage of Slovenia
Dvor pri Polhovem Gradcu,UTC+01:00,1.08,registered immobile cultural heritage of Slovenia
Ponikve,UTC+01:00,5.24,registered immobile cultural heritage of Slovenia
Mala Bukovica,UTC+01:00,3.72,registered immobile cultural heritage of Slovenia
