col0,col1,col2,col3
flag of Bellvei,tower,Bellvei,3:2
flag of Bonastre,star,Bonastre,3:2
flag of Castellet i la Gornal,castle triple towered,Castellet i la Gornal,3:2
flag of Sant Jaume dels Domenys,Pecten,Sant Jaume dels Domenys,3:2
flag of Vilanova d'Escornalbou,caboshed,Vilanova d'Escornalbou,3:2
flag of Font-rubí,defensive wall,Font-rubí,3:2
flag of Vandellós i l'Hospitalet de l'Infant,leaf,Vandellòs i l'Hospitalet de l'Infant,3:2
flag of Puigpelat,Maltese cross,Puigpelat,3:2
flag of Les Borges del Camp,bend,Les Borges Blanques,3:2
flag of Llorac,laurel tree,Llorac,3:2
flag of Rocafort de Queralt,castle triple towered,Rocafort de Queralt,3:2
flag of Blancafort,tower,Blancafort,3:2
flag of Vallmoll,fish,Vallmoll,3:2
